дата,ряд,показатель,значение,единица,источник_файл,флаг
2017-08-01,Ember оптовая цена э/э,Finland,36.3,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,France,32.02,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Germany,30.86,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Greece,50.57,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Hungary,58.27,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Italy,55.79,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Latvia,37.33,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Lithuania,37.3,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Luxembourg,30.86,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Netherlands,33.06,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Norway,26.03,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Poland,38.47,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Portugal,47.43,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Romania,56.86,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Serbia,59.27,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Slovakia,46.45,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Slovenia,57.41,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Spain,47.45,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Sweden,33.63,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,Switzerland,32.05,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-08-01,Ember оптовая цена э/э,United Kingdom,46.6,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Austria,34.3,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Belgium,37.2,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Bulgaria,37.79,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Czechia,34.72,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Denmark,35.5,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Estonia,37.26,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Finland,37.25,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,France,37.0,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Germany,34.3,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Greece,53.06,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Hungary,42.84,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Italy,48.59,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Latvia,37.68,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Lithuania,37.78,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Luxembourg,34.3,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Netherlands,38.75,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Norway,30.36,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Poland,39.52,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Portugal,49.17,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Romania,42.94,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Serbia,43.34,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Slovakia,38.68,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Slovenia,41.94,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Spain,49.16,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Sweden,36.25,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,Switzerland,37.27,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-09-01,Ember оптовая цена э/э,United Kingdom,51.36,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Austria,28.29,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Belgium,49.01,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Bulgaria,41.57,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Croatia,51.98,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Czechia,30.35,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Denmark,29.23,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Estonia,33.44,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Finland,33.42,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,France,49.7,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Germany,28.29,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Greece,54.89,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Hungary,49.75,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Italy,54.7,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Latvia,33.71,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Lithuania,34.36,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Luxembourg,28.29,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Netherlands,39.88,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Norway,27.79,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Poland,40.04,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Portugal,56.98,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Romania,47.3,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Serbia,51.96,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Slovakia,40.46,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Slovenia,50.58,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Spain,56.78,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Sweden,30.59,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,Switzerland,52.71,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-10-01,Ember оптовая цена э/э,United Kingdom,51.1,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Austria,40.38,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Belgium,66.63,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Bulgaria,42.13,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Croatia,60.92,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Czechia,40.73,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Denmark,33.69,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Estonia,33.7,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Finland,33.67,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,France,63.45,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Germany,40.38,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Greece,70.43,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Hungary,60.48,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Italy,65.76,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Latvia,34.87,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Lithuania,36.2,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Luxembourg,40.38,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Netherlands,47.27,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Norway,31.5,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Poland,39.51,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Portugal,59.39,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Romania,55.41,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Serbia,61.62,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Slovakia,50.73,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Slovenia,59.84,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Spain,59.22,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Sweden,32.43,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,Switzerland,65.02,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-11-01,Ember оптовая цена э/э,United Kingdom,56.55,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Austria,33.08,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Belgium,55.02,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Bulgaria,38.35,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Croatia,42.43,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Czechia,32.75,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Denmark,28.33,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Estonia,32.01,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Finland,31.91,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,France,56.69,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Germany,35.71,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Greece,56.22,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Hungary,39.98,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Italy,65.08,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Latvia,32.26,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Lithuania,33.06,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Luxembourg,35.71,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Netherlands,46.47,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Norway,30.7,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Poland,35.48,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Portugal,59.43,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Romania,36.61,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Serbia,41.66,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Slovakia,33.17,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Slovenia,44.59,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Spain,57.85,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Sweden,30.74,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,Switzerland,62.54,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2017-12-01,Ember оптовая цена э/э,United Kingdom,62.09,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Austria,29.5,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Belgium,36.81,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Bulgaria,37.3,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Croatia,37.99,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Czechia,33.12,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Denmark,31.09,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Estonia,37.11,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Finland,37.08,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,France,34.98,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Germany,29.5,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Greece,53.49,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Hungary,36.31,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Italy,48.96,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Latvia,37.59,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Lithuania,37.62,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Luxembourg,29.5,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Netherlands,38.8,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Norway,32.16,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Poland,38.84,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Portugal,51.68,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Romania,33.51,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Serbia,36.43,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Slovakia,33.41,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Slovenia,37.95,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Spain,50.05,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Sweden,32.46,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,Switzerland,43.82,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-01-01,Ember оптовая цена э/э,United Kingdom,56.34,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Austria,40.12,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Belgium,47.39,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Bulgaria,36.49,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Croatia,44.87,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Czechia,41.0,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Denmark,38.77,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Estonia,43.37,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Finland,43.38,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,France,48.78,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Germany,40.12,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Greece,51.62,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Hungary,41.66,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Italy,57.05,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Latvia,43.5,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Lithuania,43.51,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Luxembourg,40.12,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Netherlands,44.57,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Norway,38.36,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Poland,44.52,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Portugal,54.97,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Romania,37.94,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Serbia,41.37,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Slovakia,41.99,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Slovenia,43.38,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Spain,54.87,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Sweden,39.98,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,Switzerland,52.98,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-02-01,Ember оптовая цена э/э,United Kingdom,57.96,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Austria,37.36,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Belgium,50.7,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Bulgaria,27.51,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Croatia,44.66,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Czechia,37.72,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Denmark,39.96,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Estonia,45.32,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Finland,45.59,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,France,48.19,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Germany,37.36,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Greece,44.23,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Hungary,40.4,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Italy,56.82,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Latvia,46.08,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Lithuania,46.08,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Luxembourg,37.36,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Netherlands,51.82,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Norway,43.61,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Poland,48.8,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Portugal,39.72,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Romania,33.43,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Serbia,34.45,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Slovakia,39.6,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Slovenia,42.25,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Spain,40.16,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Sweden,44.86,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,Switzerland,53.18,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-03-01,Ember оптовая цена э/э,United Kingdom,64.01,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-04-01,Ember оптовая цена э/э,Austria,33.7,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-04-01,Ember оптовая цена э/э,Belgium,37.74,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-04-01,Ember оптовая цена э/э,Bulgaria,28.35,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-04-01,Ember оптовая цена э/э,Croatia,34.14,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
2018-04-01,Ember оптовая цена э/э,Czechia,31.81,EUR/МВт·ч,european_wholesale_electricity_price_data_monthly.csv,
